category,lat,lon,name,amenity
place_worship,51.4812537,-0.0582576,Christ Paradise Church,place_of_worship
place_worship,51.480252,-0.0578901,Christ is the Ladder Ministries,place_of_worship
place_worship,51.3393,0.112452,Pratt's Bottom Free Church,place_of_worship
place_worship,51.5128006,-0.3715758,Southall Seventh-Day Adventist Church,place_of_worship
place_worship,51.3812514,-0.0637887,Our Lady of the Annunciation,place_of_worship
place_worship,51.5443148,-0.0469229,Hackney Central Masjid,place_of_worship
place_worship,51.5294969,-0.0836774,Hoxton Islah,place_of_worship
place_worship,51.5595705,-0.2504888,Islamic Cultural Centre Neasden,place_of_worship
place_worship,51.3830142,-0.1582821,Apostolic Church,place_of_worship
place_worship,51.6037989,-0.2131097,,place_of_worship
place_worship,51.5510225,0.1994798,Eagles Christian Connections Hornchurch (RCCG),place_of_worship
place_worship,51.4966628,-0.4277497,Harlington New Church Hall,place_of_worship
place_worship,51.4327823,-0.1623587,Lynwood Christian Fellowship,place_of_worship
place_worship,51.4816318,-0.0273656,The Akwaaba Centre,place_of_worship
place_worship,51.4542745,-0.4278804,,place_of_worship
place_worship,51.4735483,-0.0716564,Redemption House,place_of_worship
place_worship,51.5908172,-0.0190058,Sri Karpaga Vinayagar Kovil,place_of_worship
place_worship,51.5330176,0.0363271,Sri Chaitanya Saraswat Math,place_of_worship
place_worship,51.4740261,-0.1276219,St. Francis de Sales Catholic Church,place_of_worship
place_worship,51.4727923,-0.1319561,Courland Grove Baptist Chapel,place_of_worship
place_worship,51.5113843,-0.0968496,St Mary Somerset Tower,place_of_worship
place_worship,51.4006343,-0.2383994,Shree Thiruththanikai Vel Murugan Temple,place_of_worship
place_worship,51.5331838,-0.1749046,Saint John and Saint Elizabeth,place_of_worship
place_worship,51.43814,0.07201,Novar Christian Fellowship,place_of_worship
place_worship,51.5177249,-0.1889083,West London Buddhist Centre,place_of_worship
place_worship,51.5186054,-0.1891841,Westbourne Park Baptist Church,place_of_worship
place_worship,51.5188633,-0.1961552,Dechen London: Sakya Buddhist Centre,place_of_worship
place_worship,51.5274332,-0.07578,Shoreditch Tabernacle,place_of_worship
place_worship,51.441766,0.0795161,St James Mar Thoma Church,place_of_worship
place_worship,51.5284851,-0.0557068,Bethnal Green Mission Church,place_of_worship
place_worship,51.3079242,-0.0542933,St Ambrose Catholic Church,place_of_worship
place_worship,51.4360291,0.2369893,Winners' Chapel International,place_of_worship
place_worship,51.4573024,-0.1066332,Railton Methodist Church,place_of_worship
place_worship,51.5480182,-0.0442412,City Revival Church International,place_of_worship
place_worship,51.5479131,-0.044201,Gethsemane Miracle Ministries,place_of_worship
place_worship,51.5479731,-0.0442198,Al-Hudaa Islamic Prayer Group,place_of_worship
place_worship,51.547386,-0.0435707,"Light House Assembly, Hackney",place_of_worship
place_worship,51.438066,-0.0480803,Christ Church Chapel,place_of_worship
place_worship,51.3897951,0.1146765,The Temple United Reformed Church,place_of_worship
place_worship,51.6216456,-0.2875606,St Peter,place_of_worship
place_worship,51.4967826,-0.1704041,Little Oratory Chapel,place_of_worship
place_worship,51.4318417,-0.1842181,The King's Court,place_of_worship
place_worship,51.5114942,-0.1158375,King's College Chapel,place_of_worship
place_worship,51.529195,-0.0145175,Bow Central Mosque,place_of_worship
place_worship,51.5229718,-0.1303936,University Chaplaincy,place_of_worship
place_worship,51.598779,-0.3333538,Shree Mahavir Swami Jain Temple,place_of_worship
place_worship,51.6462742,-0.379059,Bushey & Oxhey Methodist Church,place_of_worship
place_worship,51.5121148,-0.2346719,White City Musalla,place_of_worship
place_worship,51.5339979,0.0105331,Church of Christ,place_of_worship
place_worship,51.4289466,-0.1650108,Tooting Methodist Church,place_of_worship
place_worship,51.5065991,-0.2339036,Masjid Almukhbiteen,place_of_worship
place_worship,51.5468047,0.0240231,Sword of the Spirit Evangelical Outreach,place_of_worship
place_worship,51.4260572,-0.1653906,Taj Daar e Madina,place_of_worship
place_worship,51.4060941,-0.1921575,Morden Spiritualist,place_of_worship
place_worship,51.4453729,0.2132588,"The Redeemed Christian Church of God, Center of Joy Parish",place_of_worship
place_worship,51.5469142,0.0060857,Dynamic Christian Centre,place_of_worship
place_worship,51.4211059,-0.1610695,Keys of the Kingdom Ministries,place_of_worship
place_worship,51.4566631,0.1466122,The Redeemed Christian Church of God,place_of_worship
place_worship,51.5175268,-0.0392735,As Sabr,place_of_worship
place_worship,51.3603133,-0.1915748,London Shepard Church,place_of_worship
place_worship,51.5290704,0.0029368,Masjid Ilyas,place_of_worship
place_worship,51.3771263,0.1022069,The Hope Centre,place_of_worship
place_worship,51.3694728,-0.1948529,,place_of_worship
place_worship,51.58647,-0.2200552,Lubavitch Chabad House of Hendon,place_of_worship
place_worship,51.5633131,0.2143863,Hornchurch Methodist Church,place_of_worship
place_worship,51.3079242,-0.0542933,St Ambrose Catholic Church,place_of_worship
place_worship,51.5541378,0.0448371,Coptic Orthodox Patriarchate of St. George and St. Mary,place_of_worship
place_worship,51.3959172,0.1752169,Christ Family Assembly Outreach,place_of_worship
place_worship,51.4470322,-0.3875109,,place_of_worship
place_worship,51.4424277,-0.1599782,St. Jude's Balham,place_of_worship
place_worship,51.6525295,-0.4409393,Catholic Church Of St Bede,place_of_worship
place_worship,51.5342129,0.0272223,Fountain of Grace,place_of_worship
place_worship,51.5650872,0.0251953,Wat Buddharam,place_of_worship
place_worship,51.6014074,-0.058976,Ministry of Praise,place_of_worship
place_worship,51.6051113,-0.0542316,Said Nursi Camii,place_of_worship
place_worship,51.4911234,0.0931598,Freedom Arena,place_of_worship
place_worship,51.5717696,-0.434092,The Church of Jesus Christ of Latter-day Saints,place_of_worship
place_worship,51.596272,-0.0679175,Friends' Meeting House,place_of_worship
place_worship,51.5898801,-0.0569979,Church of St Francis,place_of_worship
place_worship,51.536383,0.0065593,West Ham Baptist Tabernacle,place_of_worship
place_worship,51.5266465,0.0234814,Maná Christian Church,place_of_worship
place_worship,51.4634788,-0.3634724,,place_of_worship
place_worship,51.52279,0.0234644,Masjid & Imambargah Shuhdae Karbala,place_of_worship
place_worship,51.5846287,-0.0674884,The People's Christian Fellowship,place_of_worship
place_worship,51.6241823,-0.3408496,Ronson Family Community Centre,place_of_worship
place_worship,51.382443,-0.2161945,Emmanuel Church!,place_of_worship
place_worship,51.5230295,0.057592,Central Park Community Centre,place_of_worship
place_worship,51.5326908,0.0513182,Masjid Bilal & Islamic Centre,place_of_worship
place_worship,51.5310865,0.0438006,Jamia Masjid,place_of_worship
place_worship,51.5047858,0.017806,Horeb of God Parish,place_of_worship
place_worship,51.4861479,0.0166191,New Life Church,place_of_worship
place_worship,51.5610828,0.0757136,Shirdi Sai Temple,place_of_worship
place_worship,51.516693,-0.138637,God's Vision Church,place_of_worship
place_worship,51.5756921,-0.2045974,Beis Medrash Beis Shmuel- Reb Chunas,place_of_worship
place_worship,51.5801785,-0.2102517,Sadigur,place_of_worship
place_worship,51.5794589,-0.207736,Machzike Hadath,place_of_worship
place_worship,51.5931426,-0.1090854,Grace Baptist Church,place_of_worship
place_worship,51.6097213,0.0642624,,place_of_worship
place_worship,51.4644185,-0.3850911,Baitun Noor Mosque,place_of_worship
place_worship,51.49043,-0.1161865,Diamond Way Buddhism,place_of_worship
place_worship,51.4897001,-0.1073531,Emmanuel Chinese Church,place_of_worship
place_worship,51.6216155,-0.2750373,Kollel Beis Aharon Ohel Avraham,place_of_worship
place_worship,51.6216975,-0.2745102,Tiferes Yisrael,place_of_worship
place_worship,51.6217803,-0.2744164,Ahavas Torah Edgware,place_of_worship
place_worship,51.5857205,-0.083421,West Green Baptist Church,place_of_worship
place_worship,51.5309717,0.0017743,The Brook,place_of_worship
place_worship,51.6208922,-0.268548,Edgware Abbey,place_of_worship
place_worship,51.4968648,-0.0212156,Docklands Community Centre,place_of_worship
place_worship,51.4459966,-0.0171707,The Salvation Army,place_of_worship
place_worship,51.5286295,-0.0482806,Globe Town Mosque,place_of_worship
place_worship,51.5159283,-0.0570026,,place_of_worship
place_worship,51.4860524,-0.0723747,Old Kent Road Mosque & Islamic Cultural Centre,place_of_worship
place_worship,51.4448947,-0.0040713,Brownhill Road Baptist Church,place_of_worship
place_worship,51.5807176,-0.205757,Ohel Moshe,place_of_worship
place_worship,51.4665109,-0.101125,Lambeth Masjid Progressive Community Centre,place_of_worship
place_worship,51.5706623,0.0139282,Forest Baptist Church,place_of_worship
place_worship,51.6854811,-0.0025964,The Salvation Army - Waltham Abbey,place_of_worship
place_worship,51.4749345,-0.0245678,The Believers Mission Church Of God,place_of_worship
place_worship,51.5069656,-0.419306,Hayes Methodist Church,place_of_worship
place_worship,51.5632701,-0.4846401,Anoopam Mission,place_of_worship
place_worship,51.5091097,-0.4157183,The Salvation Army - Hayes,place_of_worship
place_worship,51.569357,-0.3460063,The Salvation Army - Harrow,place_of_worship
place_worship,51.6041401,0.2363214,The Salvation Army - Harold Hill,place_of_worship
place_worship,51.5638133,-0.0725792,The Salvation Army - Stoke Newington,place_of_worship
place_worship,51.4754857,-0.028809,Zoe Life Center,place_of_worship
place_worship,51.6031549,0.0196984,Salway Evangelical Church,place_of_worship
place_worship,51.5776887,-0.2390867,Hendon Mosque & Islamic Centre,place_of_worship
place_worship,51.5430169,0.0043791,UCKG Help Centre,place_of_worship
place_worship,51.569595,0.1245009,Chadwell Heath Muslim Centre,place_of_worship
place_worship,51.375976,-0.0076879,West Wickham Methodist Church,place_of_worship
place_worship,51.5078904,0.063844,Prayer Rooms,place_of_worship
place_worship,51.5279664,-0.2309622,East Chapel,place_of_worship
place_worship,51.527923,-0.2311888,West Chapel,place_of_worship
place_worship,51.4650252,-0.1027485,Celestial Church of Christ - Alafia Parish,place_of_worship
place_worship,51.510194,-0.0284004,Limehouse Bangladeshi Cultural Centre,place_of_worship
place_worship,51.5100961,-0.0281535,,place_of_worship
place_worship,51.4916616,-0.0818331,The Light Of The World Church,place_of_worship
place_worship,51.4460361,0.0786447,Multi-faith Prayer Room,place_of_worship
place_worship,51.604444,-0.319999,Mahamevnawa London,place_of_worship
place_worship,51.5032931,-0.2854229,Three Wheels Shin Buddhist Temple,place_of_worship
place_worship,51.5862371,-0.1008365,Om Shakthivel Temple,place_of_worship
place_worship,51.539183,-0.2508046,Iqraa Ethiopian Muslim Centre,place_of_worship
place_worship,51.4465507,0.2157251,Dartford Masjid,place_of_worship
place_worship,51.4856144,0.0073796,Glorious Life Gospel Center,place_of_worship
place_worship,51.4646257,-0.1009033,Local Christian Assembly,place_of_worship
place_worship,51.5933522,-0.1149703,Victory International Church,place_of_worship
place_worship,51.5504445,0.0453347,Streams of Joy East London,place_of_worship
place_worship,51.5502794,0.0452967,Agape Christian Fellowship,place_of_worship
place_worship,51.4739437,-0.0924338,Christ Apostolic Church,place_of_worship
place_worship,51.5921425,-0.1082769,,place_of_worship
place_worship,51.5578327,-0.2469312,Indonesian Islamic Centre,place_of_worship
place_worship,51.3388336,-0.266812,Epsom & Ewell Islamic Society,place_of_worship
place_worship,51.4768433,-0.050691,Christ Faith Tabernacle,place_of_worship
place_worship,51.5314197,-0.231242,Maranatha Christian Church,place_of_worship
place_worship,51.4439813,-0.0199161,,place_of_worship
place_worship,51.6227113,-0.2690919,Edgware United,place_of_worship
place_worship,51.6228496,-0.2699337,Shaarei Tefilah,place_of_worship
place_worship,51.4959827,-0.1128115,Lambeth Walk Methodist Church,place_of_worship
place_worship,51.5302491,0.0561496,Redeemed Christian Church of God,place_of_worship
place_worship,51.5781918,-0.24058,Sri Jeya Veera Hanuman Temple,place_of_worship
place_worship,51.5401367,-0.141503,St Michael,place_of_worship
place_worship,51.535894,-0.1388744,Camden Town Methodist Church,place_of_worship
place_worship,51.5382767,-0.0234365,Hope and Anchor Community Church,place_of_worship
place_worship,51.5379969,-0.1438687,Our Lady of Hal,place_of_worship
place_worship,51.5271971,-0.1299858,St Pancras Church,place_of_worship
place_worship,51.5337748,-0.1466091,St Katharine’s Danish Church,place_of_worship
place_worship,51.5442782,-0.1528678,The Salvation Army (Chalk Farm),place_of_worship
place_worship,51.5144189,-0.1585622,The Church of the Annunciation,place_of_worship
place_worship,51.5414644,-0.1561557,Chalk Farm Baptist Church,place_of_worship
place_worship,51.6172306,-0.2647749,Netzach Yisrael,place_of_worship
place_worship,51.5559885,-0.0899211,Green Lanes Methodist Church,place_of_worship
place_worship,51.5533734,-0.0528971,Masjid Daar Al-Hadeeth,place_of_worship
place_worship,51.529361,-0.046619,Baitul Mamur Masjid,place_of_worship
place_worship,51.529361,-0.046619,Baitul Mamur Masjid,place_of_worship
place_worship,51.529361,-0.046619,Baitul Mamur Masjid,place_of_worship
place_worship,51.4901557,-0.0966546,Walworth Road Mosque,place_of_worship
place_worship,51.4901038,-0.0966213,Foursquare Church,place_of_worship
place_worship,51.500037,-0.1792437,Bulgarian Orthodox Church of St John of Rila,place_of_worship
place_worship,51.6563732,-0.201202,High Barnet Islamic Centre,place_of_worship
place_worship,51.5944114,0.0594362,Samr Centre,place_of_worship
place_worship,51.5115059,-0.00981,Poplar Central Mosque,place_of_worship
place_worship,51.4883004,0.1624291,Frank's Uthman Masjid,place_of_worship
place_worship,51.5502583,-0.0346516,Christ Church on the Mead,place_of_worship
place_worship,51.4299572,-0.1016869,West Norwood Islamic Centre,place_of_worship
place_worship,51.6110422,0.1143071,Hainault Evangelical Church,place_of_worship
place_worship,51.5504307,0.0480222,,place_of_worship
place_worship,51.3798702,0.0797313,Crofton Baptist Church,place_of_worship
place_worship,51.4810739,-0.0603445,Eternal Life Auditorium,place_of_worship
place_worship,51.489264,-0.0783618,Mount Zion,place_of_worship
place_worship,51.4722631,-0.4615346,Multi-faith prayer room,place_of_worship
place_worship,51.6003961,-0.0639695,Millyard Seventh Day Baptist Church,place_of_worship
place_worship,51.525298,-0.0856017,Reality Church London,place_of_worship
military,51.4548516,0.1573389,,military
military,51.3092511,-0.1257335,Territorial Army Centre,military
military,51.5583885,-0.4099385,,military
military,51.6832872,0.2643042,,military
military,51.6843682,0.2624738,Mutts Nutts,military
military,51.6870501,0.2681423,Aquaphobia,military
military,51.6873779,0.2676526,,military
military,51.6844947,0.2601433,Monkey Bar Trenches,military
military,51.6849007,0.2593077,Monkey Bars - Muddy Net Crawl,military
military,51.6846482,0.2601309,Nuclear Races - Monkey Bars,military
military,51.5200974,-0.2398133,,military
military,51.5584445,-0.4100059,,military
military,51.5046612,-0.1282961,Horse Guards Parade,military
military,51.4700241,-0.0049043,Holly Hedge House,military
military,51.4417255,-0.4077067,MOD Feltham,military
military,51.3832528,-0.2153888,Territorial Army Centre,military
military,51.5996088,0.2972581,124 Petroleum Squadron,military
military,51.5328554,-0.144681,Regent's Park Barracks,military
military,51.4999915,-0.1376518,Wellington Barracks,military
military,51.4561597,-0.2138685,"137 Detachment, SW London Army Cadet Force",military
military,51.5040142,-0.1247927,Ministry of Defence,military
military,51.5020646,-0.1656689,Hyde Park Barracks,military
military,51.5220607,-0.088465,Honourable Artillery Company,military
military,51.4759288,-0.1010555,"D (London Irish Rifles) Company, London Regiment",military
military,51.6194128,-0.4108962,Northwood Headquarters,military
military,51.5255071,-0.1242058,Army Reserve Centre,military
military,51.5376685,0.0168843,City of London and North East Sector Army Cadet Force,military
military,51.6574105,-0.2031124,,military
military,51.6070227,-0.2741454,"B (Queen's Regiment) Company, The London Regiment",military
military,51.547143,-0.4689384,,military
military,51.5693158,-0.4334336,RAF Blenheim Crescent,military
military,51.5544388,-0.4180208,RAF Northolt,military
military,51.4629302,-0.1696473,Territorial Army Centre,military
military,51.6031819,-0.1734675,393 (Finchley) Squadron ATC,military
military,51.5749816,0.1621175,Romford TA Centre,military
military,51.4873745,-0.1025368,,military
military,51.3054288,-0.0959572,Kenley Airfield,military
military,51.3806187,-0.0955459,Army Reserve Centre,military
military,51.5810089,-9e-07,City of London & North East Sector Army Cadet Force Headquarters,military
military,51.4872015,-0.1244126,,military
military,51.443935,-0.1966143,,military
military,51.5412692,-0.4672707,Old Rifle Range (disused),military
military,51.4354187,-0.393701,Hanworth Royal Naval Association Club,military
military,51.6924966,-0.1843321,Ingram Cadet Centre,military
military,51.5313508,-0.082353,"444 (Shoreditch) Squadron, Air Training Corps",military
military,51.6071437,-0.2739205,,military
military,51.5874866,-0.123131,Hornsey TA Center,military
military,51.5117032,-0.2273792,Territorial Army Centre,military
military,51.5429125,0.2005751,The Paddock,military
military,51.3844758,0.1124939,173 (Orpington) Air Training Corps,military
military,51.525904,-0.0337881,,military
military,51.4849126,-0.3812013,Territorial Army Centre,military
military,51.5218461,-0.0835805,,military
military,51.4681104,-0.2097613,Royal Yeomanry,military
military,51.3089291,-0.1252381,,military
military,51.2942689,-0.1057802,Caterham Sea Cadets & Royal Marines Cadets,military
military,51.2939813,-0.1053712,Surrey ACF Caterham Division,military
military,51.3845445,0.1124232,Orpington Army Reserve Centre,military
military,51.4438476,-0.1140815,,military
military,51.3275599,0.023577,2427 (Biggin Hill) Squadron RAF Air Cadets,military
military,51.3805648,-0.0951487,Army Centre,military
military,51.3549012,-0.2478626,Army Reserve Centre,military
military,51.6871009,0.26806,,military
military,51.6849387,0.2592309,Monkey Bar - Mud Net Crawl,military
military,51.4304009,-0.014192,Territorial Army Centre,military
military,51.4710026,-0.1708128,,military
military,51.5079777,-0.4584245,RAF 1381 Squadron Air Cadets (West Drayton & Yiewsley),military
military,51.4936601,-0.2206337,,military
military,51.5052749,-0.0709416,HMS President (shore establishment),military
military,51.5200162,-0.2399364,Household Cavalry Training Area,military
military,51.5255791,0.0587775,Cornwell VC Cadet Centre,military
military,51.6468868,-0.1837814,1374 Squadron Air Cadets,military
military,51.5040313,-0.12476,,military
military,51.5979808,-0.2391016,,military
military,51.4939299,-0.1256651,Thames House,military
military,51.5047912,-0.1270404,London Garrison Headquarters (Horse Guards),military
military,51.5401358,-0.4592124,,military
military,51.4991962,-0.1513463,Royal College of Defence Studies,military
military,51.505741,-0.1294654,,military
military,51.408039,-0.4214501,,military
social_care,51.3548686,-0.1627075,Elder Care,social_facility
social_care,51.4852155,-0.120419,St Anne's Catholic Settlement Hall,social_facility
social_care,51.359454,-0.2074197,Hudson Lodge,social_facility
social_care,51.4503261,0.2297664,Templars Court,social_facility
social_care,51.5069836,-0.2571176,A.P.P.L.E,social_facility
social_care,51.3181904,-0.1388306,Lion Green Road,shelter
social_care,51.5110157,-0.1580033,Park Lane,shelter
social_care,51.4169919,0.0167056,Park Avenue Care Home,social_facility
social_care,51.4326399,-0.5092539,Elmsleigh Bus Station,shelter
social_care,51.4325939,-0.5093826,Elmsleigh Bus Station,shelter
social_care,51.4325558,-0.5091313,Elmsleigh Bus Station,shelter
social_care,51.4324537,-0.50931,Elmsleigh Bus Station,shelter
social_care,51.4325391,-0.5094602,Elmsleigh Bus Station,shelter
social_care,51.560825,-0.3582781,Saint Gabriel's Social Club,social_facility
social_care,51.5236335,-0.1300027,,shelter
social_care,51.4770805,-0.1593739,,shelter
social_care,51.4263762,-0.3958594,West hide,shelter
social_care,51.4239363,-0.3889156,South Hide,shelter
social_care,51.4767882,-0.1547051,,shelter
social_care,51.5200514,-0.1540995,,shelter
social_care,51.5801058,-0.3339009,Enablement Care Services,social_facility
social_care,51.4824903,-0.1100478,Kennington Park History Hut,shelter
social_care,51.550741,-0.1746076,Monroe Family Assessment Centre,social_facility
social_care,51.5401059,-0.2420418,Freeman Family Centre,social_facility
social_care,51.5280814,-0.1488531,,shelter
social_care,51.4986011,-0.2381493,,shelter
social_care,51.4988018,-0.2379417,,shelter
social_care,51.4987146,-0.2375354,,shelter
social_care,51.481864,0.0460855,CENMAC,social_facility
social_care,51.6380146,-0.49921,,shelter
social_care,51.5691123,-0.1445879,,shelter
social_care,51.5421682,0.1477495,,shelter
social_care,51.5388897,0.1284521,,shelter
social_care,51.5180175,-0.0811631,,shelter
social_care,51.5392548,0.1332698,,shelter
social_care,51.6047565,-0.1733719,Food Bank Aid,social_facility
social_care,51.5768107,-0.1227362,,shelter
social_care,51.5399313,-0.1423508,,shelter
social_care,51.5664616,-0.1212935,Femaura,social_facility
social_care,51.3574466,-0.1684469,Nickel Support,social_facility
social_care,51.5057244,-0.3527967,,shelter
social_care,51.4759968,-0.0349241,Feed The Hill,social_facility
social_care,51.4827267,-0.2280155,,shelter
social_care,51.4506678,-0.1022209,,shelter
social_care,51.4914912,-0.2754236,,shelter
social_care,51.5230666,-0.359585,,shelter
social_care,51.5797402,-0.3129554,Kenton House Care Home,social_facility
social_care,51.5555377,-0.1513655,,shelter
social_care,51.5104936,-0.1583084,,shelter
social_care,51.579771,-0.3126308,Roseland Care,social_facility
social_care,51.5274822,-0.1232409,Holy Cross Centre,social_facility
social_care,51.5583532,-0.1213364,,shelter
social_care,51.5570775,-0.1206336,,shelter
social_care,51.557225,-0.1204311,,shelter
social_care,51.546752,-0.1195581,,shelter
social_care,51.5413097,-0.2399152,Gazebo,shelter
social_care,51.3087453,0.1704772,,shelter
social_care,51.3275749,0.05173,,shelter
social_care,51.5515092,-0.0458339,,shelter
social_care,51.5506885,-0.0469857,,shelter
social_care,51.5513788,-0.0472724,,shelter
social_care,51.3897967,-0.1056965,Off The Record,social_facility
social_care,51.4727229,-0.2196684,,shelter
social_care,51.5252915,-0.2948009,,shelter
social_care,51.5216324,-0.3090895,Blossom and Bee,social_facility
social_care,51.5213277,-0.0825847,,shelter
social_care,51.5564276,-0.0100565,,shelter
social_care,51.6451601,-0.0579481,North Enfield Food Bank,social_facility
social_care,51.6337973,-0.0751035,,shelter
social_care,51.538091,0.0220558,,shelter
social_care,51.5050254,-0.1853308,,shelter
social_care,51.5059186,-0.1857197,,shelter
social_care,51.3496466,0.0740408,,shelter
social_care,51.4579193,-0.0627544,,shelter
social_care,51.588243,-0.4310417,,shelter
social_care,51.588243,-0.4308915,,shelter
social_care,51.3659101,0.2685555,DunRunnin Rehoming Kennels,animal_shelter
social_care,51.3559652,0.2801614,Battersea Brands Hatch,animal_shelter
social_care,51.6371142,-0.3689789,,shelter
social_care,51.332922,-0.2654412,Citizens Advice,social_facility
social_care,51.517005,-0.0714831,Providence Row,social_facility
social_care,51.4201376,0.1114089,,shelter
social_care,51.626618,-0.0634426,North London Clinic,social_facility
social_care,51.4473783,-0.1493357,Wandsworth Carers Centre,social_facility
social_care,51.5739291,-0.0993401,,shelter
social_care,51.5620248,-0.0510599,,shelter
social_care,51.4653104,-0.0587706,,shelter
social_care,51.5111679,-0.0186722,Homeless Shelter,social_facility
social_care,51.5440765,-0.0280735,NHS Felstead Street,social_facility
social_care,51.5660576,-0.1310267,The Maya Centre,social_facility
social_care,51.5412064,-0.3906422,,shelter
social_care,51.5681975,0.0710222,,shelter
social_care,51.5422515,-0.0298327,London Bridge Stone Alcove,shelter
social_care,51.5418315,-0.0294866,London Bridge Stone Alcove,shelter
social_care,51.4630498,-0.1069361,Brixton Soup Kitchen,social_facility
social_care,51.3584235,0.1991929,,shelter
social_care,51.3666586,-0.1874782,Oakleigh Care Centre,social_facility
social_care,51.3664089,-0.1780246,Tennyson Grange,social_facility
social_care,51.3604842,-0.166055,Carshalton Nursing Home,social_facility
social_care,51.5704354,-0.3650729,Tithe Farm Social Club,social_facility
social_care,51.4552568,-0.0005067,Manor Park,social_facility
social_care,51.4596459,0.0047292,,shelter
social_care,51.4640039,-0.0007766,,shelter
social_care,51.4638759,-0.0014298,,shelter
social_care,51.4892645,-0.4347307,,social_facility
social_care,51.3965345,0.1737376,Citizens Advice Bureau,social_facility
social_care,51.3349303,-0.1407436,Woodlands Nursing Home,social_facility
social_care,51.3332721,-0.1396622,Beth Ezra,social_facility
social_care,51.3363546,-0.0754666,Sanderstead Neighbourhood Care,social_facility
social_care,51.3563506,-0.0975308,Bluebird Care,social_facility
social_care,51.3531036,-0.0982225,Caremark,social_facility
social_care,51.3374782,-0.1183243,Purley View,social_facility
social_care,51.5272514,-0.0290007,Tower Hamlets Mencap & Gateway Clubs,social_facility
social_care,51.5583532,0.0075122,Wesleyan Day Care Centre,social_facility
social_care,51.3804651,-0.0867799,Accolade Care Services,social_facility
social_care,51.3347659,0.128482,Halstead church Entance Gateway,shelter
social_care,51.4517626,-0.2504317,Citizens Advice,social_facility
social_care,51.5703398,0.0024274,Leytonstone United Free Church Night Shelter,social_facility
social_care,51.3390824,-0.0136591,Good Shepherd Mission to the Homeless,social_facility
social_care,51.3578079,-0.1963662,Eversfield House,social_facility
social_care,51.3417392,-0.1263305,Heatherwood,social_facility
social_care,51.3432902,-0.1330773,Westside Care Home,social_facility
social_care,51.2881117,-0.0893808,Caterham Domiciliary Care Agency,social_facility
social_care,51.3222857,-0.2022509,Banstead Pantry,social_facility
social_care,51.3272533,-0.2142175,Helping Hands,social_facility
social_care,51.3274599,-0.1930207,Sunrise Senior Living,social_facility
social_care,51.3638025,-0.0798799,Lloyd Park Nursing Home,social_facility
social_care,51.4036447,-0.1361984,St. Anthony's Care Home,social_facility
social_care,51.4041807,-0.1622661,Rapid Improvement Ltd,social_facility
social_care,51.366188,-0.1527053,Inspire Partnership incorporating Switch,social_facility
social_care,51.5474498,0.0251417,Alert in Newham,social_facility
social_care,51.4036132,-0.4134437,Sunbury Nursing Home,social_facility
social_care,51.3290351,-0.2580302,Epsom Lodge Care Home,social_facility
social_care,51.3597371,-0.2058703,Puttinu House,social_facility
social_care,51.5854601,-0.0360888,,shelter
social_care,51.2880156,-0.230536,La Luz,social_facility
social_care,51.3329136,-0.1388295,Gate Lodge Residential Home for the Elderly,social_facility
social_care,51.3558367,-0.21447,,shelter
social_care,51.6105047,-0.0500879,,shelter
social_care,51.6104576,-0.0499053,,shelter
social_care,51.283546,-0.0910992,Coombe Dingle Nursing Home,social_facility
social_care,51.5026355,-0.0849593,MANNA CENTRE - Food showers advice for homeless,social_facility
social_care,51.5035837,0.0243691,,shelter
social_care,51.4127291,-0.0655725,,shelter
social_care,51.5347098,-0.080676,Humdingers Soup Kitchen,social_facility
social_care,51.44549,0.2792845,,shelter
social_care,51.4480449,-0.4106527,,shelter
social_care,51.6386922,0.0706584,,shelter
social_care,51.3581339,-0.14927,Ascent Fostering Agency,social_facility
social_care,51.4437517,0.2232657,,shelter
social_care,51.4228617,-0.1052454,House The Homeless,social_facility
social_care,51.3677253,-0.0895926,Cedar View Care Centre,social_facility
social_care,51.3692092,-0.0898837,Red Court Care Home,social_facility
social_care,51.5151558,-0.0629474,Whitechapel Youth Project,social_facility
social_care,51.3017125,-0.1223497,Toldene Court,social_facility
social_care,51.4254849,-0.1889121,,shelter
social_care,51.571259,-0.1231088,The Hive Food Bank,social_facility
social_care,51.4946144,-0.0328852,,shelter
social_care,51.6261581,-0.0103742,,shelter
social_care,51.6288803,-0.0979178,,shelter
social_care,51.5069974,0.0657691,,shelter
social_care,51.5070545,0.0626007,,shelter
social_care,51.5065493,0.068579,,shelter
social_care,51.4877538,-0.1683574,Chelsea Court Place,social_facility
social_care,51.5285966,-0.2686732,,shelter
social_care,51.5286867,-0.2689805,,shelter
social_care,51.5288971,-0.2688265,,shelter
social_care,51.5291712,-0.268969,,shelter
social_care,51.5292517,-0.2693156,,shelter
social_care,51.5288999,-0.2695467,,shelter
social_care,51.5279267,-0.2692423,,shelter
social_care,51.5280096,-0.2688327,,shelter
social_care,51.508992,-0.338311,Eleanor,social_facility
social_care,51.5086632,-0.3384988,Home Instead Senior Care,social_facility
social_care,51.5427644,0.0005953,Stratford Community Food Hub,social_facility
social_care,51.2835109,-0.0916175,Queens Park Lodge,social_facility
social_care,51.6245008,-0.1235928,,shelter
social_care,51.5894152,0.0002328,Mini Food Bank,social_facility
social_care,51.4358184,-0.1807347,,shelter
social_care,51.428384,-0.1684119,W-CDAS Tooting,social_facility
social_care,51.5037351,-0.2433384,Shanti Centre,social_facility
social_care,51.6465939,-0.3900342,,shelter
